,Time,Tweet,User,Location,Retweets,Likes
25,2022-11-06 23:59:53+00:00,"RT @Iiliworld: 😭😂✨

ctto on ig 

LALISA HAMILTON TAKEOVER #MONEY #SG 
#NETIZENSREPORT #LISA for Asian Celebrity of the Year #ACOTY2022 @the…",lilisteponme27,,476,0
26,2022-11-06 23:59:52+00:00,"RT @TheManoban_Walk: I love this girl so much 

LALISA HAMILTON TAKEOVER #MONEY #SG 

#NETIZENSREPORT #LISA for Asian Celebrity of the Year…",bluu_ld,Tarrasa - Catalunya,55,0
27,2022-11-06 23:59:52+00:00,"RT @TheManoban_Walk: My cuddly baby 😚

LALISA HAMILTON TAKEOVER #MONEY #SG 

#NETIZENSREPORT #LISA for Asian Celebrity of the Year #ACOTY20…",rifah_gf,,91,0
28,2022-11-06 23:59:52+00:00,"RT @MoistCr1TiKaL: So the opposite of free speech, you’re shadow banned unless you pay $8 a month to have a voice. If this was announced be…",BrianJ11,"Abbotsford, British Columbia",10439,0
29,2022-11-06 23:59:52+00:00,"RT @lalisabrasil: @BLACKPINK 📷 | LISA na soundcheck do primeiro show em Hamilton. (2)

LALISA HAMILTON TAKEOVER
#LISA #LALISA #MONEY https:…",soslalisa,,27,0
30,2022-11-06 23:59:51+00:00,"RT @LISANATIONS_: That girl that drive you crazy

LALISA HAMILTON TAKEOVER 
#NETIZENSREPORT #LISA for Asian Celebrity of the Year #ACOTY202…",hisamich0530,"Quezon City, National Capital ",1676,0
31,2022-11-06 23:59:50+00:00,"RT @Iiliworld: I loveeee herrrrr more than anything 🥹

LALISA HAMILTON TAKEOVER #MONEY #SG 
#NETIZENSREPORT #LISA for Asian Celebrity of th…",nxmpxng_g,,442,0
32,2022-11-06 23:59:49+00:00,"RT @Iiliworld: Lisa again 🐥🐻😂😂😂😂😂

LALISA HAMILTON TAKEOVER
#MONEY #SG
#NETIZENSREPORT #LISA for Asian Celebrity of the Year #ACOTY2022 @th…",tuck252625,ประเทศไทย,503,0
33,2022-11-06 23:59:49+00:00,"RT @LiliesHome_: Small face with long hair and CELINE cap! Cutie LISA 🤏💕

LALISA HAMILTON TAKEOVER #MONEY #SG 
#NETIZENSREPORT #LISA for As…",rifah_gf,,445,0
34,2022-11-06 23:59:49+00:00,"RT @LiliesHome_: Warn welcome to LISA Thank you 🥰🥰

LALISA HAMILTON TAKEOVER #MONEY #SG 
#NETIZENSREPORT #LISA for Asian Celebrity of the Y…",girana99,,499,0
